CATEGORIA;LINHA;FAMILIA;COD_MOD;COD_GRADE;DESC_MOD;COD_COR;DESC_COR;TAMANHO_ID;COLECAO;FABRICA_ORIGEM;NACIONALIDADE;MULTIPLO;EXCLUSIVO;DATA_LANCAMENTO;PRECO_ADULTO;PRECO_INFANTIL;COD_MOD_DE;COD_COR_DE;HERANCA;TIPO_PREVISAO;REDE_S|SE_COMPACTA;REDE_S|SE_QUIOSQUE;REDE_N|NE|CO_COMPACTA;REDE_N|NE|CO_QUIOSQUE;VOLUME_S|SE_FULL|COMPACTA;VOLUME_S|SE_QUIOSQUE;VOLUME_N|NE|CO_FULL|COMPACTA;VOLUME_N|NE|CO_QUIOSQUE;EXPERIENCIA;E-COMMERCE;CONCEPT;MORUMBI;LEBLON;CONCEPT_RIO;IGUATEMI;M0;M2;M3;M4;M39;M80;M81;M82;M83;M84;M85;M67;F0;F2;F80;F81;F82;F83;F84;F69;F70;J1;J2;J3;I0;I80;I81;I82;B0;B2;B80;B81;B82;HF1;F3;HF4;W11;W12;CS1;CS2;CS3;CS4
SANDÁLIAS;KIDS/BABY;BABY LICENSES;4147006;7014081;SANDÁLIA HAVAIANAS KIDS MAX MARVEL;6362;LARANJA CITRUS;SA234/356;CARRY OVER;A022;NACIONAL;12;;;18,75;;4130302;4368;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4130302;7008376;SANDÁLIA HAVAIANAS KIDS MAX HEROIS;5603;MARINHO/VERMELHO RUBI;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;19,99;;4130302;555;1,5;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4130302;7008376;SANDÁLIA HAVAIANAS KIDS MAX HEROIS;6808;CINZA ACO/PRETO;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;19,99;;4130302;9798;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4130302;7008376;SANDÁLIA HAVAIANAS KIDS MAX HEROIS;555;MARINHO;SA234/356;CARRY OVER;A022;NACIONAL;12;;;19,99;;4130302;555;1,5;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4130302;7008376;SANDÁLIA HAVAIANAS KIDS MAX HEROIS;9798;PRETO/PRETO/LARANJA CITRUS;SA234/356;CARRY OVER;A022;NACIONAL;12;;;19,99;;4130302;3983;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4130090;7008258;SANDÁLIA HAVAIANAS KIDS MAX;6362;LARANJA CITRUS;SA234/356;CARRY OVER;A022;NACIONAL;12;;;16,66;;4130090;228;1;DEFAULT;x;;x;;x;;x;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4130090;7008258;SANDÁLIA HAVAIANAS KIDS MAX;31;AZUL;SA234/356;CARRY OVER;A022;NACIONAL;12;;;16,66;;4130090;718;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4130090;7008258;SANDÁLIA HAVAIANAS KIDS MAX;3296;AZUL NAVAL/BRANCO;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;16,66;4130090;31;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4130090;7008258;SANDÁLIA HAVAIANAS KIDS MAX;1256;SALMAO;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;16,66;4130090;6362;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4130090;7008258;SANDÁLIA HAVAIANAS KIDS MAX;6790;BRANCO/CINZA CHUMBO;SA234/356;COLEÇÃO 21/22;A022;NACIONAL;12;;;16,66;;4130090;379;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4000052;7001105;SANDÁLIA HAVAIANAS KIDS FLORES;2404;AZUL WATER;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-03-01;13,75;13,75;4000052;6617;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4000052;7001105;SANDÁLIA HAVAIANAS KIDS FLORES;121;BEGE PALHA;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-03-01;13,75;13,75;4000052;5217;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4000052;7001105;SANDÁLIA HAVAIANAS KIDS FLORES;1749;PINK LEMONADE;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-03-01;13,75;13,75;4000052;9454;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4000052;7001105;SANDÁLIA HAVAIANAS KIDS FLORES;5217;ROSA MACARON;SA234/356;COLEÇÃO 21/22;A022;NACIONAL;12;;;13,75;;4000052;7600;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4000052;7001105;SANDÁLIA HAVAIANAS KIDS FLORES;6617;VERDE JARDIM;SA234/356;COLEÇÃO 21/22;A022;NACIONAL;12;;;13,75;;4000052;6509;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4000052;7001105;SANDÁLIA HAVAIANAS KIDS FLORES;9454;BERINJELA/ROSE GOLD;SA234/356;COLEÇÃO 21/22;A022;NACIONAL;12;;;13,75;;4000052;6509;0,8;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4103405;7003370;SANDÁLIA HAVAIANAS KIDS FANTASY;2404;AZUL WATER;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;19,99;19,99;4103405;31;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4103405;7003370;SANDÁLIA HAVAIANAS KIDS FANTASY;2711;AZUL NAVAL;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;19,99;19,99;4103405;555;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4103405;7003370;SANDÁLIA HAVAIANAS KIDS FANTASY;31;AZUL;SA234/356;COLEÇÃO 21/22;A022;NACIONAL;12;;;19,99;;4103405;7712;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS INSTITUCIONAL;4103405;7003370;SANDÁLIA HAVAIANAS KIDS FANTASY;555;MARINHO;SA234/356;COLEÇÃO 21/22;A022;NACIONAL;12;;;19,99;;4103405;994;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4123463;7007189;SANDÁLIA HAVAIANAS KIDS CARS;3771;BRANCO/AZUL ESTRELA;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;16,66;4123463;376;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4123463;7007189;SANDÁLIA HAVAIANAS KIDS CARS;4349;VERMELHO RUBI/PRETO;SA234/356;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;16,66;4123463;6362;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4123463;7007189;SANDÁLIA HAVAIANAS KIDS CARS;376;TURQUESA/BRANCO/BRANCO;SA234/356;CARRY OVER;A022;NACIONAL;12;;;16,66;;4123463;5778;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4123463;7007189;SANDÁLIA HAVAIANAS KIDS CARS;6362;LARANJA CITRUS;SA234/356;CARRY OVER;A022;NACIONAL;12;;;16,66;;4123463;5778;1,5;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4146091;7013443;SANDÁLIA HAVAIANAS KIDS BEN 10 FC;6946;TURQUESA/TURQUESA;SA234/356;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;16,66;16,66;4146091;90;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4146091;7013443;SANDÁLIA HAVAIANAS KIDS BEN 10 FC;128;BRANCO/PRETO;SA234/356;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-06-01;16,66;16,66;4146091;93;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4146091;7013443;SANDÁLIA HAVAIANAS KIDS BEN 10 FC;93;BRANCO/AZUL;SA234/356;CARRY OVER;A055;NACIONAL;12;;;16,66;;4146091;212;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4146091;7013443;SANDÁLIA HAVAIANAS KIDS BEN 10 FC;90;PRETO;SA234/356;CARRY OVER;A055;NACIONAL;12;;;16,66;;4146091;1;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4127273;7007517;SANDÁLIA HAVAIANAS KIDS ATHLETIC;1;BRANCO;SA234/356;CARRY OVER;A055;NACIONAL;12;;;13,75;;4127273;5735;0,8;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4127273;7007517;SANDÁLIA HAVAIANAS KIDS ATHLETIC;1327;MARINHO/TURQUESA;SA234/356;CARRY OVER;A055;NACIONAL;12;;;13,75;;4127273;31;0,8;DEFAULT;X;;X;;x;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4127273;7007517;SANDÁLIA HAVAIANAS KIDS ATHLETIC;1411;VD LIMAO;SA234/356;CARRY OVER;A055;NACIONAL;12;;;13,75;;4127273;5809;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4127273;7007517;SANDÁLIA HAVAIANAS KIDS ATHLETIC;212;TURQUESA;SA234/356;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-04-01;13,75;13,75;4127273;1327;0,8;DEFAULT;X;X;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS INSTITUCIONAL;4127273;7007517;SANDÁLIA HAVAIANAS KIDS ATHLETIC;1740;AMARELO POP;SA234/356;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-04-01;13,75;13,75;4127273;1411;0,8;DEFAULT;;X;X;;X;X;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;;;;;;;;;;X;X;;X;X;X;X;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4147066;7014163;SANDÁLIA HAVAIANAS K. T. SPONGEBOB;1;BRANCO;SA234/456;CARRY OVER;A022;NACIONAL;12;;;22,91;18,75;4133167;776;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4147066;7014163;SANDÁLIA HAVAIANAS K. T. SPONGEBOB;570;DOURADO;SA234/456;CARRY OVER;A022;NACIONAL;12;;;22,91;18,75;4133167;776;1,5;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;BOYS LICENSES;4147066;7014163;SANDÁLIA HAVAIANAS K. T. SPONGEBOB;6362;LARANJA CITRUS;SA234/456;CARRY OVER;A022;NACIONAL;12;;;22,91;18,75;4133167;776;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS LICENSES;4145748;7013183;SANDÁLIA HAVAIANAS K SL HELLO KITTY;570;DOURADO;SA234/412;CARRY OVER;A055;NACIONAL;12;;;25;20,83;4145748;1;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;X;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS LICENSES;4145748;7013183;SANDÁLIA HAVAIANAS K SL HELLO KITTY;5251;LILAS CALMO;SA234/412;CARRY OVER;A055;NACIONAL;12;;;25;20,83;4145748;5217;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;X;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS LICENSES;4145748;7013183;SANDÁLIA HAVAIANAS K SL HELLO KITTY;76;ROSA BALLET;SA234/412;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-09-01;25;20,83;4145748;5251;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;KIDS/BABY;GIRLS LICENSES;4145748;7013183;SANDÁLIA HAVAIANAS K SL HELLO KITTY;93;BRANCO/AZUL;SA234/412;COLEÇÃO 22/23;A055;NACIONAL;12;;2022-09-01;25;20,83;4145748;570;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;;;;;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4000396;7000396;SANDÁLIA HAVAIANAS IPE;869;MUSGO;SA334/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;22,92;18,75;4000396;128;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4000396;7000396;SANDÁLIA HAVAIANAS IPE;1822;CITRONELA;SA334/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;22,92;18,75;4000396;9635;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4000396;7000396;SANDÁLIA HAVAIANAS IPE;128;BRANCO/PRETO;SA334/456;CARRY OVER;A022;NACIONAL;12;;;22,92;18,75;4000396;176;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;UNISSEX;LICENÇA;4000396;7000396;SANDÁLIA HAVAIANAS IPE;9635;AREIA/MUSGO;SA334/456;CARRY OVER;A022;NACIONAL;12;;;22,92;18,75;4000396;176;1,5;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;X;;;X;;X;X;;X;X;X;;X;X;;;X;X;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;CONCEPT;4127920;7007740;SANDÁLIA HAVAIANAS HYPE;9456;PRETO/PRETO/LARANJA BEGONIA;SA234/478;COLEÇÃO 22/23;A133;NACIONAL;12;;2022-06-01;22,92;18,75;4127920;5967;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;CONCEPT;4127920;7007740;SANDÁLIA HAVAIANAS HYPE;2595;AREIA/AZUL COMFY;SA234/478;COLEÇÃO 22/23;A133;NACIONAL;12;;2022-06-01;22,92;18,75;4127920;175;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;CONCEPT;4127920;7007740;SANDÁLIA HAVAIANAS HYPE;175;BRANCO/BRANCO/AZUL MARINHO;SA234/478;CARRY OVER;A133;NACIONAL;12;;;22,92;18,75;4127920;7854;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;CONCEPT;4127920;7007740;SANDÁLIA HAVAIANAS HYPE;5967;MARINHO/MARINHO/LARANJA BEGONIA;SA234/478;CARRY OVER;A133;NACIONAL;12;;;22,92;18,75;4127920;90;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;CONCEITO;4127920;7007740;SANDÁLIA HAVAIANAS HYPE;2594;BRANCO/BRANCO/PRETO/PRETO;SA234/478;COLEÇÃO 22/23;A133;NACIONAL;12;;2022-06-01;22,92;18,75;4127920;175;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;CONCEITO;4127920;7007740;SANDÁLIA HAVAIANAS HYPE;281;PRETO/PRETO/BRANCO/BRANCO;SA334/478;CARRY OVER;A133;NACIONAL;12;;;22,92;18,75;4127920;90;2;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4140449;7011151;SANDÁLIA HAVAIANAS HAV TOP MAX;1;BRANCO;SA356/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;;4140449;1;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4140449;7011151;SANDÁLIA HAVAIANAS HAV TOP MAX;90;PRETO;SA356/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;;4140449;90;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4140449;7011151;SANDÁLIA HAVAIANAS HAV TOP MAX;555;MARINHO;SA356/456;COLEÇÃO 22/23;A022;NACIONAL;12;;2022-06-01;16,66;;4140449;555;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;MASCULINO;ENTRY PRICE;4140449;7011151;SANDÁLIA HAVAIANAS HAV TOP MAX;8615;AREIA/CAFE;SA356/456;CARRY OVER;A022;NACIONAL;12;;;16,66;;4140449;5178;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;X;X;X;X;X;X;X;;X;X;X;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;ENTRY PRICE;4145482;7012830;SANDÁLIA HAVAIANAS FSH SWT ROYAL FC;76;ROSA BALLET;SA334/412;COLEÇÃO 21/22;A022;NACIONAL;12;;;11,25;;4145488;5179;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;ENTRY PRICE;4145482;7012830;SANDÁLIA HAVAIANAS FSH SWT ROYAL FC;89;AZUL INDIGO;SA334/412;COLEÇÃO 21/22;A022;NACIONAL;12;;;11,25;;4145488;1669;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;ENTRY PRICE;4145482;7012830;SANDÁLIA HAVAIANAS FSH SWT ROYAL FC;90;PRETO;SA334/412;COLEÇÃO 21/22;A022;NACIONAL;12;;;11,25;;4145488;1;1;DEFAULT;;;;;;;;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;FLAT;4130351;7008390;SANDÁLIA HAVAIANAS FLAT MIX;6509;BEGE PALHA/ROSA;SA334/412;COLEÇÃO 22/23;A022;NACIONAL;12;;;12,08;;4130351;5980;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;FLAT;4130351;7008390;SANDÁLIA HAVAIANAS FLAT MIX;35;BC/PT/AZUL;SA334/412;COLEÇÃO 22/23;A022;NACIONAL;12;;;12,08;;4130351;3771;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;FLAT;4130351;7008390;SANDÁLIA HAVAIANAS FLAT MIX;1160;ROSA/VDE;SA334/412;COLEÇÃO 22/23;A022;NACIONAL;12;;;12,08;;4130351;5980;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;FLAT;4130351;7008390;SANDÁLIA HAVAIANAS FLAT MIX;904;LIMA;SA334/412;COLEÇÃO 21/22;A022;NACIONAL;12;;;12,08;;4130351;5976;1;DEFAULT;X;;X;;X;;X;;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;FLAT;4130351;7008390;SANDÁLIA HAVAIANAS FLAT MIX;3771;BRANCO/AZUL ESTRELA;SA334/412;COLEÇÃO 21/22;A022;NACIONAL;12;;;12,08;;4130351;3562;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;FLAT;4130351;7008390;SANDÁLIA HAVAIANAS FLAT MIX;5980;BEGE PALHA/CORALNEW FLUOR;SA334/412;COLEÇÃO 21/22;A022;NACIONAL;12;;;12,08;;4130351;5976;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
SANDÁLIAS;FEMININO;ENTRY PRICE;4147252;7014251;SANDÁLIA HAVAIANAS FLAT DUO VIBES;76;ROSA BALLET;SA334/412;CARRY OVER;A022;NACIONAL;12;;;11,66;;4130351;76;1;DEFAULT;X;X;X;X;X;X;X;X;X;X;x;x;x;x;x;;;;;;;;;;;;;X;X;X;X;X;X;X;X;X;;;;;;;;;;;;;;;;;;;;;
